year,college_code,branch_code,category,gender,predicted_closing_rank,confidence_score,methodology
2026,CBIT,CSE,BC-A,Female,20,80.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,BC-B,General,13,87.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,BC-B,Female,13,87.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,BC-C,General,19,69.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,BC-C,Female,28,90.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,BC-D,General,14,79.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,BC-D,Female,17,87.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,BC-E,General,24,92.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,BC-E,Female,31,86.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,SC,General,33,70.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,SC,Female,43,90.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,ST,General,39,80.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,ST,Female,52,93.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,EWS,General,9,88.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSE,EWS,Female,10,88.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,OC,General,8,95.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,OC,Female,10,85.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,BC-A,General,20,76.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,BC-A,Female,27,88.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,BC-B,General,15,88.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,BC-B,Female,18,81.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,BC-C,General,27,89.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,BC-C,Female,31,89.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,BC-D,General,15,80.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,BC-D,Female,20,80.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,BC-E,General,30,86.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,BC-E,Female,38,82.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,SC,General,47,86.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,SC,Female,54,81.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,ST,General,49,85.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,ST,Female,60,72.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,EWS,General,11,80.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CSM,EWS,Female,12,81.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,OC,General,9,85.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,OC,Female,13,90.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,BC-A,General,27,87.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,BC-A,Female,34,85.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,BC-B,General,20,88.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,BC-B,Female,24,92.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,BC-C,General,31,78.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,BC-C,Female,40,93.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,BC-D,General,20,77.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,BC-D,Female,25,92.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,BC-E,General,37,73.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,BC-E,Female,49,89.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,SC,General,51,84.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,SC,Female,65,78.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,ST,General,67,85.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,ST,Female,77,88.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,EWS,General,13,80.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,IT,EWS,Female,14,81.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,OC,General,19,91.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,OC,Female,20,90.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,BC-A,General,47,86.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,BC-A,Female,53,87.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,BC-B,General,32,88.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,BC-B,Female,35,76.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,BC-C,General,50,84.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,BC-C,Female,63,77.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,BC-D,General,33,88.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,BC-D,Female,41,74.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,BC-E,General,59,86.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,BC-E,Female,76,80.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,SC,General,92,93.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,SC,Female,104,92.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,ST,General,101,91.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,ST,Female,123,81.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,EWS,General,23,89.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,ECE,EWS,Female,26,83.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,OC,General,36,88.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,OC,Female,43,88.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,BC-A,General,94,93.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,BC-A,Female,104,82.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,BC-B,General,64,86.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,BC-B,Female,72,69.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,BC-C,General,105,84.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,BC-C,Female,132,79.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,BC-D,General,75,90.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,BC-D,Female,84,82.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,BC-E,General,126,74.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,BC-E,Female,148,77.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,SC,General,186,82.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,SC,Female,215,80.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,ST,General,223,81.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,ST,Female,262,90.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,EWS,General,45,82.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,EEE,EWS,Female,60,92.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,OC,General,56,81.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,OC,Female,68,79.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,BC-A,General,141,81.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,BC-A,Female,178,81.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,BC-B,General,104,81.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,BC-B,Female,118,78.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,BC-C,General,178,86.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,BC-C,Female,194,79.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,BC-D,General,112,88.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,BC-D,Female,140,85.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,BC-E,General,215,81.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,BC-E,Female,221,84.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,SC,General,285,88.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,SC,Female,338,88.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,ST,General,339,74.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,ST,Female,404,74.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,EWS,General,73,84.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,CIV,EWS,Female,84,80.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,OC,General,73,83.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,OC,Female,86,90.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,BC-A,General,189,84.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,BC-A,Female,220,90.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,BC-B,General,133,82.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,BC-B,Female,142,79.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,BC-C,General,223,80.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,BC-C,Female,258,75.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,BC-D,General,152,90.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,BC-D,Female,164,88.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,BC-E,General,262,87.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,BC-E,Female,303,84.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,SC,General,379,86.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,SC,Female,431,79.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,ST,General,404,84.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,ST,Female,495,79.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,EWS,General,92,83.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,CBIT,MEC,EWS,Female,110,76.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,OC,General,7,86.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,OC,Female,9,85.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,BC-A,General,23,87.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,BC-A,Female,25,85.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,BC-B,General,14,85.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,BC-B,Female,19,91.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,BC-C,General,26,83.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,BC-C,Female,29,85.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,BC-D,General,18,83.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,BC-D,Female,21,76.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,BC-E,General,30,87.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,BC-E,Female,39,89.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,SC,General,43,73.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,SC,Female,53,89.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,ST,General,51,87.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,ST,Female,59,88.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,EWS,General,10,74.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSE,EWS,Female,13,80.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,OC,General,10,80.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,OC,Female,13,87.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,BC-A,General,28,85.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,BC-A,Female,31,88.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,BC-B,General,18,85.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,BC-B,Female,22,82.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,BC-C,General,31,75.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,BC-C,Female,34,77.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,BC-D,General,20,95.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,BC-D,Female,25,82.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,BC-E,General,40,86.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,BC-E,Female,41,92.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,SC,General,51,89.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,SC,Female,69,86.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,ST,General,65,80.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,ST,Female,77,75.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,EWS,General,14,83.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,CSM,EWS,Female,15,86.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,OC,General,12,84.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,OC,Female,15,80.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,BC-A,General,32,81.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,BC-A,Female,38,72.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,BC-B,General,23,89.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,BC-B,Female,28,81.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,BC-C,General,38,74.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,BC-C,Female,48,86.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,BC-D,General,24,79.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,BC-D,Female,34,82.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,BC-E,General,45,79.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,BC-E,Female,54,86.1,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,SC,General,69,90.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,SC,Female,91,86.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,ST,General,79,81.3,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,ST,Female,93,89.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,EWS,General,15,76.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,IT,EWS,Female,21,84.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,OC,General,21,81.4,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,OC,Female,26,83.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,BC-A,General,59,87.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,BC-A,Female,68,82.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,BC-B,General,40,90.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,BC-B,Female,46,86.7,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,BC-C,General,65,82.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,BC-C,Female,75,73.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,BC-D,General,43,81.0,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,BC-D,Female,54,83.9,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,BC-E,General,78,89.5,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,BC-E,Female,87,85.2,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,SC,General,112,88.8,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
2026,VASE,ECE,SC,Female,131,77.6,Weighted Historical Average (WHA) using 2023-2025 Final Phase Data
