year,round,college_code,branch_code,category,gender,closing_rank
2023,1,VNRV,MEC,BC-E,Female,368
2023,1,VNRV,MEC,SC,General,500
2023,1,VNRV,MEC,SC,Female,640
2023,1,VNRV,MEC,ST,General,537
2023,1,VNRV,MEC,ST,Female,652
2023,1,VNRV,MEC,EWS,General,128
2023,1,VNRV,MEC,EWS,Female,164
2023,1,GRET,CSE,OC,General,13
2023,1,GRET,CSE,OC,Female,14
2023,1,GRET,CSE,BC-A,General,28
2023,1,GRET,CSE,BC-A,Female,31
2023,1,GRET,CSE,BC-B,General,19
2023,1,GRET,CSE,BC-B,Female,23
2023,1,GRET,CSE,BC-C,General,32
2023,1,GRET,CSE,BC-C,Female,37
2023,1,GRET,CSE,BC-D,General,24
2023,1,GRET,CSE,BC-D,Female,27
2023,1,GRET,CSE,BC-E,General,48
2023,1,GRET,CSE,BC-E,Female,51
2023,1,GRET,CSE,SC,General,64
2023,1,GRET,CSE,SC,Female,64
2023,1,GRET,CSE,ST,General,80
2023,1,GRET,CSE,ST,Female,86
2023,1,GRET,CSE,EWS,General,17
2023,1,GRET,CSE,EWS,Female,19
2023,1,GRET,CSM,OC,General,14
2023,1,GRET,CSM,OC,Female,17
2023,1,GRET,CSM,BC-A,General,32
2023,1,GRET,CSM,BC-A,Female,37
2023,1,GRET,CSM,BC-B,General,29
2023,1,GRET,CSM,BC-B,Female,31
2023,1,GRET,CSM,BC-C,General,47
2023,1,GRET,CSM,BC-C,Female,50
2023,1,GRET,CSM,BC-D,General,25
2023,1,GRET,CSM,BC-D,Female,36
2023,1,GRET,CSM,BC-E,General,44
2023,1,GRET,CSM,BC-E,Female,54
2023,1,GRET,CSM,SC,General,73
2023,1,GRET,CSM,SC,Female,81
2023,1,GRET,CSM,ST,General,100
2023,1,GRET,CSM,ST,Female,92
2023,1,GRET,CSM,EWS,General,20
2023,1,GRET,CSM,EWS,Female,23
2023,1,GRET,IT,OC,General,19
2023,1,GRET,IT,OC,Female,19
2023,1,GRET,IT,BC-A,General,45
2023,1,GRET,IT,BC-A,Female,53
2023,1,GRET,IT,BC-B,General,32
2023,1,GRET,IT,BC-B,Female,43
2023,1,GRET,IT,BC-C,General,62
2023,1,GRET,IT,BC-C,Female,61
2023,1,GRET,IT,BC-D,General,37
2023,1,GRET,IT,BC-D,Female,44
2023,1,GRET,IT,BC-E,General,68
2023,1,GRET,IT,BC-E,Female,86
2023,1,GRET,IT,SC,General,82
2023,1,GRET,IT,SC,Female,99
2023,1,GRET,IT,ST,General,114
2023,1,GRET,IT,ST,Female,117
2023,1,GRET,IT,EWS,General,21
2023,1,GRET,IT,EWS,Female,24
2023,1,GRET,ECE,OC,General,25
2023,1,GRET,ECE,OC,Female,35
2023,1,GRET,ECE,BC-A,General,77
2023,1,GRET,ECE,BC-A,Female,85
2023,1,GRET,ECE,BC-B,General,50
2023,1,GRET,ECE,BC-B,Female,69
2023,1,GRET,ECE,BC-C,General,96
2023,1,GRET,ECE,BC-C,Female,107
2023,1,GRET,ECE,BC-D,General,63
2023,1,GRET,ECE,BC-D,Female,81
2023,1,GRET,ECE,BC-E,General,115
2023,1,GRET,ECE,BC-E,Female,131
2023,1,GRET,ECE,SC,General,158
2023,1,GRET,ECE,SC,Female,205
2023,1,GRET,ECE,ST,General,177
2023,1,GRET,ECE,ST,Female,220
2023,1,GRET,ECE,EWS,General,41
2023,1,GRET,ECE,EWS,Female,52
2023,1,GRET,EEE,OC,General,66
2023,1,GRET,EEE,OC,Female,63
2023,1,GRET,EEE,BC-A,General,136
2023,1,GRET,EEE,BC-A,Female,171
2023,1,GRET,EEE,BC-B,General,117
2023,1,GRET,EEE,BC-B,Female,133
2023,1,GRET,EEE,BC-C,General,169
2023,1,GRET,EEE,BC-C,Female,193
2023,1,GRET,EEE,BC-D,General,127
2023,1,GRET,EEE,BC-D,Female,153
2023,1,GRET,EEE,BC-E,General,239
2023,1,GRET,EEE,BC-E,Female,254
2023,1,GRET,EEE,SC,General,301
2023,1,GRET,EEE,SC,Female,317
2023,1,GRET,EEE,ST,General,312
2023,1,GRET,EEE,ST,Female,426
2023,1,GRET,EEE,EWS,General,74
2023,1,GRET,EEE,EWS,Female,87
2023,1,GRET,CIV,OC,General,84
2023,1,GRET,CIV,OC,Female,132
2023,1,GRET,CIV,BC-A,General,266
2023,1,GRET,CIV,BC-A,Female,296
2023,1,GRET,CIV,BC-B,General,197
2023,1,GRET,CIV,BC-B,Female,240
2023,1,GRET,CIV,BC-C,General,305
2023,1,GRET,CIV,BC-C,Female,324
2023,1,GRET,CIV,BC-D,General,166
2023,1,GRET,CIV,BC-D,Female,250
2023,1,GRET,CIV,BC-E,General,335
2023,1,GRET,CIV,BC-E,Female,425
2023,1,GRET,CIV,SC,General,544
2023,1,GRET,CIV,SC,Female,525
2023,1,GRET,CIV,ST,General,595
2023,1,GRET,CIV,ST,Female,725
2023,1,GRET,CIV,EWS,General,125
2023,1,GRET,CIV,EWS,Female,132
2023,1,GRET,MEC,OC,General,115
2023,1,GRET,MEC,OC,Female,137
2023,1,GRET,MEC,BC-A,General,317
2023,1,GRET,MEC,BC-A,Female,401
2023,1,GRET,MEC,BC-B,General,206
2023,1,GRET,MEC,BC-B,Female,276
2023,1,GRET,MEC,BC-C,General,339
2023,1,GRET,MEC,BC-C,Female,493
2023,1,GRET,MEC,BC-D,General,264
2023,1,GRET,MEC,BC-D,Female,294
2023,1,GRET,MEC,BC-E,General,417
2023,1,GRET,MEC,BC-E,Female,479
2023,1,GRET,MEC,SC,General,572
2023,1,GRET,MEC,SC,Female,828
2023,1,GRET,MEC,ST,General,705
2023,1,GRET,MEC,ST,Female,875
2023,1,GRET,MEC,EWS,General,180
2023,1,GRET,MEC,EWS,Female,197
2023,1,MGIT,CSE,OC,General,15
2023,1,MGIT,CSE,OC,Female,17
2023,1,MGIT,CSE,BC-A,General,34
2023,1,MGIT,CSE,BC-A,Female,44
2023,1,MGIT,CSE,BC-B,General,29
2023,1,MGIT,CSE,BC-B,Female,34
2023,1,MGIT,CSE,BC-C,General,49
2023,1,MGIT,CSE,BC-C,Female,50
2023,1,MGIT,CSE,BC-D,General,31
2023,1,MGIT,CSE,BC-D,Female,41
2023,1,MGIT,CSE,BC-E,General,52
2023,1,MGIT,CSE,BC-E,Female,68
2023,1,MGIT,CSE,SC,General,68
2023,1,MGIT,CSE,SC,Female,105
2023,1,MGIT,CSE,ST,General,95
2023,1,MGIT,CSE,ST,Female,102
2023,1,MGIT,CSE,EWS,General,17
2023,1,MGIT,CSE,EWS,Female,24
2023,1,MGIT,CSM,OC,General,18
2023,1,MGIT,CSM,OC,Female,19
2023,1,MGIT,CSM,BC-A,General,53
2023,1,MGIT,CSM,BC-A,Female,62
2023,1,MGIT,CSM,BC-B,General,32
2023,1,MGIT,CSM,BC-B,Female,35
2023,1,MGIT,CSM,BC-C,General,60
2023,1,MGIT,CSM,BC-C,Female,66
2023,1,MGIT,CSM,BC-D,General,39
2023,1,MGIT,CSM,BC-D,Female,44
2023,1,MGIT,CSM,BC-E,General,60
2023,1,MGIT,CSM,BC-E,Female,85
2023,1,MGIT,CSM,SC,General,105
2023,1,MGIT,CSM,SC,Female,102
2023,1,MGIT,CSM,ST,General,112
2023,1,MGIT,CSM,ST,Female,128
2023,1,MGIT,CSM,EWS,General,27
2023,1,MGIT,CSM,EWS,Female,28
2023,1,MGIT,IT,OC,General,25
2023,1,MGIT,IT,OC,Female,30
2023,1,MGIT,IT,BC-A,General,53
2023,1,MGIT,IT,BC-A,Female,75
2023,1,MGIT,IT,BC-B,General,40
2023,1,MGIT,IT,BC-B,Female,56
2023,1,MGIT,IT,BC-C,General,69
2023,1,MGIT,IT,BC-C,Female,91
2023,1,MGIT,IT,BC-D,General,43
2023,1,MGIT,IT,BC-D,Female,52
2023,1,MGIT,IT,BC-E,General,82
2023,1,MGIT,IT,BC-E,Female,111
2023,1,MGIT,IT,SC,General,115
2023,1,MGIT,IT,SC,Female,123
2023,1,MGIT,IT,ST,General,140
2023,1,MGIT,IT,ST,Female,158
2023,1,MGIT,IT,EWS,General,30
2023,1,MGIT,IT,EWS,Female,36
2023,1,MGIT,ECE,OC,General,37
2023,1,MGIT,ECE,OC,Female,43
2023,1,MGIT,ECE,BC-A,General,87
2023,1,MGIT,ECE,BC-A,Female,122
2023,1,MGIT,ECE,BC-B,General,70
2023,1,MGIT,ECE,BC-B,Female,76
2023,1,MGIT,ECE,BC-C,General,125
2023,1,MGIT,ECE,BC-C,Female,119
2023,1,MGIT,ECE,BC-D,General,82
2023,1,MGIT,ECE,BC-D,Female,98
2023,1,MGIT,ECE,BC-E,General,147
2023,1,MGIT,ECE,BC-E,Female,156
2023,1,MGIT,ECE,SC,General,201
2023,1,MGIT,ECE,SC,Female,253
2023,1,MGIT,ECE,ST,General,264
2023,1,MGIT,ECE,ST,Female,276
2023,1,MGIT,ECE,EWS,General,43
2023,1,MGIT,ECE,EWS,Female,60
2023,1,MGIT,EEE,OC,General,79
2023,1,MGIT,EEE,OC,Female,102
2023,1,MGIT,EEE,BC-A,General,214
2023,1,MGIT,EEE,BC-A,Female,226
2023,1,MGIT,EEE,BC-B,General,139
2023,1,MGIT,EEE,BC-B,Female,164
2023,1,MGIT,EEE,BC-C,General,246
2023,1,MGIT,EEE,BC-C,Female,269
2023,1,MGIT,EEE,BC-D,General,161
2023,1,MGIT,EEE,BC-D,Female,165
2023,1,MGIT,EEE,BC-E,General,267
2023,1,MGIT,EEE,BC-E,Female,368
2023,1,MGIT,EEE,SC,General,366
2023,1,MGIT,EEE,SC,Female,488
2023,1,MGIT,EEE,ST,General,482
2023,1,MGIT,EEE,ST,Female,612
2023,1,MGIT,EEE,EWS,General,110
2023,1,MGIT,EEE,EWS,Female,133
2023,1,MGIT,CIV,OC,General,118
2023,1,MGIT,CIV,OC,Female,139
2023,1,MGIT,CIV,BC-A,General,328
2023,1,MGIT,CIV,BC-A,Female,398
2023,1,MGIT,CIV,BC-B,General,246
2023,1,MGIT,CIV,BC-B,Female,229
2023,1,MGIT,CIV,BC-C,General,321
2023,1,MGIT,CIV,BC-C,Female,460
2023,1,MGIT,CIV,BC-D,General,277
2023,1,MGIT,CIV,BC-D,Female,339
2023,1,MGIT,CIV,BC-E,General,463
2023,1,MGIT,CIV,BC-E,Female,507
2023,1,MGIT,CIV,SC,General,541
2023,1,MGIT,CIV,SC,Female,768
2023,1,MGIT,CIV,ST,General,821
2023,1,MGIT,CIV,ST,Female,872
2023,1,MGIT,CIV,EWS,General,169
2023,1,MGIT,CIV,EWS,Female,215
2023,1,MGIT,MEC,OC,General,133
2023,1,MGIT,MEC,OC,Female,201
2023,1,MGIT,MEC,BC-A,General,361
2023,1,MGIT,MEC,BC-A,Female,444
2023,1,MGIT,MEC,BC-B,General,247
2023,1,MGIT,MEC,BC-B,Female,335
2023,1,MGIT,MEC,BC-C,General,471
2023,1,MGIT,MEC,BC-C,Female,603
2023,1,MGIT,MEC,BC-D,General,277
2023,1,MGIT,MEC,BC-D,Female,322
2023,1,MGIT,MEC,BC-E,General,598
2023,1,MGIT,MEC,BC-E,Female,670
2023,1,MGIT,MEC,SC,General,710
2023,1,MGIT,MEC,SC,Female,1038
2023,1,MGIT,MEC,ST,General,825
2023,1,MGIT,MEC,ST,Female,1095
2023,1,MGIT,MEC,EWS,General,185
2023,1,MGIT,MEC,EWS,Female,222
2023,1,KUCW,CSE,OC,General,14
2023,1,KUCW,CSE,OC,Female,21
2023,1,KUCW,CSE,BC-A,General,46
2023,1,KUCW,CSE,BC-A,Female,52
2023,1,KUCW,CSE,BC-B,General,26
2023,1,KUCW,CSE,BC-B,Female,35
2023,1,KUCW,CSE,BC-C,General,47
2023,1,KUCW,CSE,BC-C,Female,60
2023,1,KUCW,CSE,BC-D,General,34
2023,1,KUCW,CSE,BC-D,Female,38
2023,1,KUCW,CSE,BC-E,General,53
2023,1,KUCW,CSE,BC-E,Female,76
2023,1,KUCW,CSE,SC,General,75
2023,1,KUCW,CSE,SC,Female,95
2023,1,KUCW,CSE,ST,General,98
2023,1,KUCW,CSE,ST,Female,109
2023,1,KUCW,CSE,EWS,General,21
2023,1,KUCW,CSE,EWS,Female,26
2023,1,KUCW,CSM,OC,General,22
2023,1,KUCW,CSM,OC,Female,22
2023,1,KUCW,CSM,BC-A,General,56
2023,1,KUCW,CSM,BC-A,Female,62
2023,1,KUCW,CSM,BC-B,General,33
2023,1,KUCW,CSM,BC-B,Female,43
2023,1,KUCW,CSM,BC-C,General,62
2023,1,KUCW,CSM,BC-C,Female,76
2023,1,KUCW,CSM,BC-D,General,34
2023,1,KUCW,CSM,BC-D,Female,49
2023,1,KUCW,CSM,BC-E,General,69
2023,1,KUCW,CSM,BC-E,Female,93
2023,1,KUCW,CSM,SC,General,92
2023,1,KUCW,CSM,SC,Female,129
2023,1,KUCW,CSM,ST,General,122
2023,1,KUCW,CSM,ST,Female,136
2023,1,KUCW,CSM,EWS,General,26
2023,1,KUCW,CSM,EWS,Female,32
2023,1,KUCW,IT,OC,General,26
2023,1,KUCW,IT,OC,Female,31
2023,1,KUCW,IT,BC-A,General,64
2023,1,KUCW,IT,BC-A,Female,81
2023,1,KUCW,IT,BC-B,General,46
2023,1,KUCW,IT,BC-B,Female,59
2023,1,KUCW,IT,BC-C,General,77
2023,1,KUCW,IT,BC-C,Female,83
2023,1,KUCW,IT,BC-D,General,48
2023,1,KUCW,IT,BC-D,Female,60
2023,1,KUCW,IT,BC-E,General,92
2023,1,KUCW,IT,BC-E,Female,91
2023,1,KUCW,IT,SC,General,116
2023,1,KUCW,IT,SC,Female,159
2023,1,KUCW,IT,ST,General,134
2023,1,KUCW,IT,ST,Female,158
2023,1,KUCW,IT,EWS,General,32
2023,1,KUCW,IT,EWS,Female,44
2023,1,KUCW,ECE,OC,General,41
2023,1,KUCW,ECE,OC,Female,55
2023,1,KUCW,ECE,BC-A,General,113
2023,1,KUCW,ECE,BC-A,Female,114
2023,1,KUCW,ECE,BC-B,General,81
2023,1,KUCW,ECE,BC-B,Female,88
2023,1,KUCW,ECE,BC-C,General,135
2023,1,KUCW,ECE,BC-C,Female,159
2023,1,KUCW,ECE,BC-D,General,78
2023,1,KUCW,ECE,BC-D,Female,87
2023,1,KUCW,ECE,BC-E,General,164
2023,1,KUCW,ECE,BC-E,Female,154
2023,1,KUCW,ECE,SC,General,235
2023,1,KUCW,ECE,SC,Female,274
2023,1,KUCW,ECE,ST,General,264
2023,1,KUCW,ECE,ST,Female,339
2023,1,KUCW,ECE,EWS,General,61
2023,1,KUCW,ECE,EWS,Female,70
2023,1,KUCW,EEE,OC,General,79
2023,1,KUCW,EEE,OC,Female,107
2023,1,KUCW,EEE,BC-A,General,176
2023,1,KUCW,EEE,BC-A,Female,250
2023,1,KUCW,EEE,BC-B,General,146
2023,1,KUCW,EEE,BC-B,Female,187
2023,1,KUCW,EEE,BC-C,General,260
2023,1,KUCW,EEE,BC-C,Female,304
2023,1,KUCW,EEE,BC-D,General,180
2023,1,KUCW,EEE,BC-D,Female,224
2023,1,KUCW,EEE,BC-E,General,254
2023,1,KUCW,EEE,BC-E,Female,318
2023,1,KUCW,EEE,SC,General,353
2023,1,KUCW,EEE,SC,Female,552
2023,1,KUCW,EEE,ST,General,504
2023,1,KUCW,EEE,ST,Female,667
2023,1,KUCW,EEE,EWS,General,98
2023,1,KUCW,EEE,EWS,Female,111
2023,1,KUCW,CIV,OC,General,144
2023,1,KUCW,CIV,OC,Female,177
2023,1,KUCW,CIV,BC-A,General,310
2023,1,KUCW,CIV,BC-A,Female,385
2023,1,KUCW,CIV,BC-B,General,211
2023,1,KUCW,CIV,BC-B,Female,323
2023,1,KUCW,CIV,BC-C,General,372
2023,1,KUCW,CIV,BC-C,Female,474
2023,1,KUCW,CIV,BC-D,General,232
2023,1,KUCW,CIV,BC-D,Female,353
2023,1,KUCW,CIV,BC-E,General,411
2023,1,KUCW,CIV,BC-E,Female,546
2023,1,KUCW,CIV,SC,General,693
2023,1,KUCW,CIV,SC,Female,849
2023,1,KUCW,CIV,ST,General,897
2023,1,KUCW,CIV,ST,Female,927
2023,1,KUCW,CIV,EWS,General,184
2023,1,KUCW,CIV,EWS,Female,184
2023,1,KUCW,MEC,OC,General,160
2023,1,KUCW,MEC,OC,Female,174
2023,1,KUCW,MEC,BC-A,General,411
2023,1,KUCW,MEC,BC-A,Female,481
2023,1,KUCW,MEC,BC-B,General,337
2023,1,KUCW,MEC,BC-B,Female,306
2023,1,KUCW,MEC,BC-C,General,475
2023,1,KUCW,MEC,BC-C,Female,583
2023,1,KUCW,MEC,BC-D,General,374
2023,1,KUCW,MEC,BC-D,Female,438
2023,1,KUCW,MEC,BC-E,General,508
2023,1,KUCW,MEC,BC-E,Female,731
2023,1,KUCW,MEC,SC,General,836
2023,1,KUCW,MEC,SC,Female,1131
2023,1,KUCW,MEC,ST,General,948
2023,1,KUCW,MEC,ST,Female,1151
2023,1,KUCW,MEC,EWS,General,194
2023,1,KUCW,MEC,EWS,Female,228
2023,1,ANUR,CSE,OC,General,21
2023,1,ANUR,CSE,OC,Female,22
2023,1,ANUR,CSE,BC-A,General,50
2023,1,ANUR,CSE,BC-A,Female,60
2023,1,ANUR,CSE,BC-B,General,35
2023,1,ANUR,CSE,BC-B,Female,35
2023,1,ANUR,CSE,BC-C,General,62
2023,1,ANUR,CSE,BC-C,Female,63
2023,1,ANUR,CSE,BC-D,General,34
2023,1,ANUR,CSE,BC-D,Female,47
2023,1,ANUR,CSE,BC-E,General,58
2023,1,ANUR,CSE,BC-E,Female,87
2023,1,ANUR,CSE,SC,General,87
2023,1,ANUR,CSE,SC,Female,105
2023,1,ANUR,CSE,ST,General,128
2023,1,ANUR,CSE,ST,Female,131
2023,1,ANUR,CSE,EWS,General,22
2023,1,ANUR,CSE,EWS,Female,33
2023,1,ANUR,CSM,OC,General,19
2023,1,ANUR,CSM,OC,Female,30
2023,1,ANUR,CSM,BC-A,General,51
2023,1,ANUR,CSM,BC-A,Female,61
2023,1,ANUR,CSM,BC-B,General,38
2023,1,ANUR,CSM,BC-B,Female,45
2023,1,ANUR,CSM,BC-C,General,72
2023,1,ANUR,CSM,BC-C,Female,71
2023,1,ANUR,CSM,BC-D,General,39
2023,1,ANUR,CSM,BC-D,Female,60
2023,1,ANUR,CSM,BC-E,General,74
2023,1,ANUR,CSM,BC-E,Female,91
2023,1,ANUR,CSM,SC,General,104
2023,1,ANUR,CSM,SC,Female,119
2023,1,ANUR,CSM,ST,General,148
2023,1,ANUR,CSM,ST,Female,167
2023,1,ANUR,CSM,EWS,General,32
2023,1,ANUR,CSM,EWS,Female,35
2023,1,ANUR,IT,OC,General,31
2023,1,ANUR,IT,OC,Female,34
2023,1,ANUR,IT,BC-A,General,63
2023,1,ANUR,IT,BC-A,Female,86
2023,1,ANUR,IT,BC-B,General,58
2023,1,ANUR,IT,BC-B,Female,53
2023,1,ANUR,IT,BC-C,General,93
2023,1,ANUR,IT,BC-C,Female,115
2023,1,ANUR,IT,BC-D,General,58
2023,1,ANUR,IT,BC-D,Female,68
2023,1,ANUR,IT,BC-E,General,115
2023,1,ANUR,IT,BC-E,Female,105
2023,1,ANUR,IT,SC,General,143
2023,1,ANUR,IT,SC,Female,168
2023,1,ANUR,IT,ST,General,182
2023,1,ANUR,IT,ST,Female,207
2023,1,ANUR,IT,EWS,General,42
2023,1,ANUR,IT,EWS,Female,39
2023,1,ANUR,ECE,OC,General,42
2023,1,ANUR,ECE,OC,Female,59
2023,1,ANUR,ECE,BC-A,General,104
2023,1,ANUR,ECE,BC-A,Female,134
2023,1,ANUR,ECE,BC-B,General,90
2023,1,ANUR,ECE,BC-B,Female,105
2023,1,ANUR,ECE,BC-C,General,136
2023,1,ANUR,ECE,BC-C,Female,198
2023,1,ANUR,ECE,BC-D,General,97
2023,1,ANUR,ECE,BC-D,Female,113
2023,1,ANUR,ECE,BC-E,General,173
2023,1,ANUR,ECE,BC-E,Female,177
2023,1,ANUR,ECE,SC,General,255
2023,1,ANUR,ECE,SC,Female,319
2023,1,ANUR,ECE,ST,General,301
2023,1,ANUR,ECE,ST,Female,374
2023,1,ANUR,ECE,EWS,General,66
2023,1,ANUR,ECE,EWS,Female,68
2023,1,ANUR,EEE,OC,General,94
2023,1,ANUR,EEE,OC,Female,106
2023,1,ANUR,EEE,BC-A,General,228
2023,1,ANUR,EEE,BC-A,Female,284
2023,1,ANUR,EEE,BC-B,General,168
2023,1,ANUR,EEE,BC-B,Female,182
2023,1,ANUR,EEE,BC-C,General,282
2023,1,ANUR,EEE,BC-C,Female,363
2023,1,ANUR,EEE,BC-D,General,185
2023,1,ANUR,EEE,BC-D,Female,206
2023,1,ANUR,EEE,BC-E,General,379
2023,1,ANUR,EEE,BC-E,Female,351
2023,1,ANUR,EEE,SC,General,529
2023,1,ANUR,EEE,SC,Female,507
2023,1,ANUR,EEE,ST,General,507
2023,1,ANUR,EEE,ST,Female,742
2023,1,ANUR,EEE,EWS,General,136
2023,1,ANUR,EEE,EWS,Female,152
2023,1,ANUR,CIV,OC,General,157
2023,1,ANUR,CIV,OC,Female,188
2023,1,ANUR,CIV,BC-A,General,365
2023,1,ANUR,CIV,BC-A,Female,409
2023,1,ANUR,CIV,BC-B,General,265
2023,1,ANUR,CIV,BC-B,Female,349
2023,1,ANUR,CIV,BC-C,General,496
2023,1,ANUR,CIV,BC-C,Female,615
2023,1,ANUR,CIV,BC-D,General,328
2023,1,ANUR,CIV,BC-D,Female,421
2023,1,ANUR,CIV,BC-E,General,555
2023,1,ANUR,CIV,BC-E,Female,618
2023,1,ANUR,CIV,SC,General,787
2023,1,ANUR,CIV,SC,Female,844
2023,1,ANUR,CIV,ST,General,967
2023,1,ANUR,CIV,ST,Female,1017
2023,1,ANUR,CIV,EWS,General,176
2023,1,ANUR,CIV,EWS,Female,265
2023,1,ANUR,MEC,OC,General,184
2023,1,ANUR,MEC,OC,Female,249
2023,1,ANUR,MEC,BC-A,General,491
2023,1,ANUR,MEC,BC-A,Female,630
2023,1,ANUR,MEC,BC-B,General,382
2023,1,ANUR,MEC,BC-B,Female,474
2023,1,ANUR,MEC,BC-C,General,632
2023,1,ANUR,MEC,BC-C,Female,716
2023,1,ANUR,MEC,BC-D,General,401
2023,1,ANUR,MEC,BC-D,Female,396
2023,1,ANUR,MEC,BC-E,General,760
2023,1,ANUR,MEC,BC-E,Female,888
2023,1,ANUR,MEC,SC,General,895
2023,1,ANUR,MEC,SC,Female,1044
2023,1,ANUR,MEC,ST,General,1225
2023,1,ANUR,MEC,ST,Female,1306
2023,1,ANUR,MEC,EWS,General,238
2023,1,ANUR,MEC,EWS,Female,255
2023,1,KMIT,CSE,OC,General,24
2023,1,KMIT,CSE,OC,Female,26
2023,1,KMIT,CSE,BC-A,General,53
2023,1,KMIT,CSE,BC-A,Female,58
2023,1,KMIT,CSE,BC-B,General,41
2023,1,KMIT,CSE,BC-B,Female,40
2023,1,KMIT,CSE,BC-C,General,70
2023,1,KMIT,CSE,BC-C,Female,72
2023,1,KMIT,CSE,BC-D,General,42
2023,1,KMIT,CSE,BC-D,Female,50
2023,1,KMIT,CSE,BC-E,General,73
2023,1,KMIT,CSE,BC-E,Female,98
2023,1,KMIT,CSE,SC,General,119
2023,1,KMIT,CSE,SC,Female,134
2023,1,KMIT,CSE,ST,General,115
2023,1,KMIT,CSE,ST,Female,137
2023,1,KMIT,CSE,EWS,General,25
2023,1,KMIT,CSE,EWS,Female,35
2023,1,KMIT,CSM,OC,General,27
2023,1,KMIT,CSM,OC,Female,29
2023,1,KMIT,CSM,BC-A,General,69
2023,1,KMIT,CSM,BC-A,Female,78
2023,1,KMIT,CSM,BC-B,General,46
2023,1,KMIT,CSM,BC-B,Female,53
2023,1,KMIT,CSM,BC-C,General,85
2023,1,KMIT,CSM,BC-C,Female,84
2023,1,KMIT,CSM,BC-D,General,51
2023,1,KMIT,CSM,BC-D,Female,59
2023,1,KMIT,CSM,BC-E,General,97
2023,1,KMIT,CSM,BC-E,Female,110
2023,1,KMIT,CSM,SC,General,138
2023,1,KMIT,CSM,SC,Female,136
2023,1,KMIT,CSM,ST,General,153
2023,1,KMIT,CSM,ST,Female,195
2023,1,KMIT,CSM,EWS,General,29
2023,1,KMIT,CSM,EWS,Female,38
2023,1,KMIT,IT,OC,General,30
2023,1,KMIT,IT,OC,Female,35
2023,1,KMIT,IT,BC-A,General,76
2023,1,KMIT,IT,BC-A,Female,93
2023,1,KMIT,IT,BC-B,General,50
2023,1,KMIT,IT,BC-B,Female,76
2023,1,KMIT,IT,BC-C,General,89
2023,1,KMIT,IT,BC-C,Female,114
2023,1,KMIT,IT,BC-D,General,70
2023,1,KMIT,IT,BC-D,Female,79
2023,1,KMIT,IT,BC-E,General,127
2023,1,KMIT,IT,BC-E,Female,151
2023,1,KMIT,IT,SC,General,143
2023,1,KMIT,IT,SC,Female,219
2023,1,KMIT,IT,ST,General,170
2023,1,KMIT,IT,ST,Female,203
2023,1,KMIT,IT,EWS,General,48
2023,1,KMIT,IT,EWS,Female,57
2023,1,KMIT,ECE,OC,General,56
2023,1,KMIT,ECE,OC,Female,67
2023,1,KMIT,ECE,BC-A,General,146
2023,1,KMIT,ECE,BC-A,Female,160
2023,1,KMIT,ECE,BC-B,General,87
2023,1,KMIT,ECE,BC-B,Female,101
2023,1,KMIT,ECE,BC-C,General,156
2023,1,KMIT,ECE,BC-C,Female,215
2023,1,KMIT,ECE,BC-D,General,113
2023,1,KMIT,ECE,BC-D,Female,145
2023,1,KMIT,ECE,BC-E,General,216
2023,1,KMIT,ECE,BC-E,Female,202
2023,1,KMIT,ECE,SC,General,303
2023,1,KMIT,ECE,SC,Female,304
2023,1,KMIT,ECE,ST,General,338
2023,1,KMIT,ECE,ST,Female,398
2023,1,KMIT,ECE,EWS,General,69
2023,1,KMIT,ECE,EWS,Female,80
2023,1,KMIT,EEE,OC,General,104
2023,1,KMIT,EEE,OC,Female,125
2023,1,KMIT,EEE,BC-A,General,247
2023,1,KMIT,EEE,BC-A,Female,331
2023,1,KMIT,EEE,BC-B,General,175
2023,1,KMIT,EEE,BC-B,Female,238
2023,1,KMIT,EEE,BC-C,General,370
2023,1,KMIT,EEE,BC-C,Female,378
2023,1,KMIT,EEE,BC-D,General,235
2023,1,KMIT,EEE,BC-D,Female,289
2023,1,KMIT,EEE,BC-E,General,421
2023,1,KMIT,EEE,BC-E,Female,425
2023,1,KMIT,EEE,SC,General,491
2023,1,KMIT,EEE,SC,Female,600
2023,1,KMIT,EEE,ST,General,680
2023,1,KMIT,EEE,ST,Female,853
2023,1,KMIT,EEE,EWS,General,149
2023,1,KMIT,EEE,EWS,Female,154
2023,1,KMIT,CIV,OC,General,190
2023,1,KMIT,CIV,OC,Female,210
2023,1,KMIT,CIV,BC-A,General,473
2023,1,KMIT,CIV,BC-A,Female,569
2023,1,KMIT,CIV,BC-B,General,311
2023,1,KMIT,CIV,BC-B,Female,428
2023,1,KMIT,CIV,BC-C,General,538
2023,1,KMIT,CIV,BC-C,Female,659
2023,1,KMIT,CIV,BC-D,General,365
2023,1,KMIT,CIV,BC-D,Female,468
2023,1,KMIT,CIV,BC-E,General,639
2023,1,KMIT,CIV,BC-E,Female,661
2023,1,KMIT,CIV,SC,General,766
2023,1,KMIT,CIV,SC,Female,1037
2023,1,KMIT,CIV,ST,General,993
2023,1,KMIT,CIV,ST,Female,1181
2023,1,KMIT,CIV,EWS,General,198
2023,1,KMIT,CIV,EWS,Female,275
2023,1,KMIT,MEC,OC,General,207
2023,1,KMIT,MEC,OC,Female,260
2023,1,KMIT,MEC,BC-A,General,476
2023,1,KMIT,MEC,BC-A,Female,725
2023,1,KMIT,MEC,BC-B,General,345
